[2024-11-20 19:16:02] Open: 94302.48, High: 94343.43, Low: 94302.48, Close: 94343.43
[2024-11-21 00:03:04] Open: 94469.03, High: 94469.03, Low: 94406.99, Close: 94406.99
[2024-11-21 00:04:05] Open: 94436.02, High: 94453.06, Low: 94407.99, Close: 94407.99
[2024-11-21 00:05:04] Open: 94428.32, High: 94429.86, Low: 94341.69, Close: 94341.69
[2024-11-21 00:06:02] Open: 94340.04, High: 94340.04, Low: 94158.16, Close: 94166.67
[2024-11-21 00:07:01] Open: 94195.19, High: 94289.89, Low: 94195.19, Close: 94289.89
[2024-11-21 00:08:01] Open: 94277.45, High: 94291.94, Low: 94243.63, Close: 94243.63
[2024-11-21 00:09:04] Open: 94281.30, High: 94281.30, Low: 94203.26, Close: 94232.44
[2024-11-21 00:10:03] Open: 94226.97, High: 94258.42, Low: 94219.94, Close: 94219.94
[2024-11-21 00:11:03] Open: 94211.80, High: 94233.24, Low: 94202.69, Close: 94203.68
[2024-11-21 00:12:03] Open: 94203.68, High: 94203.68, Low: 94170.41, Close: 94187.09
[2024-11-21 00:13:02] Open: 94193.99, High: 94193.99, Low: 94132.32, Close: 94158.07
[2024-11-21 00:14:01] Open: 94149.71, High: 94150.38, Low: 94122.82, Close: 94150.38
[2024-11-21 00:15:00] Open: 94174.23, High: 94174.23, Low: 94086.23, Close: 94165.95
[2024-11-21 00:16:04] Open: 94174.22, High: 94266.41, Low: 94174.22, Close: 94266.41
[2024-11-21 00:17:04] Open: 94281.44, High: 94378.14, Low: 94260.22, Close: 94378.14
[2024-11-21 00:18:02] Open: 94387.13, High: 94408.43, Low: 94343.94, Close: 94367.03
[2024-11-21 00:19:03] Open: 94349.08, High: 94349.08, Low: 94280.71, Close: 94300.87
[2024-11-21 00:20:04] Open: 94286.59, High: 94365.32, Low: 94280.12, Close: 94324.15
[2024-11-21 00:21:01] Open: 94326.40, High: 94326.40, Low: 94000.01, Close: 94152.90
[2024-11-21 00:22:02] Open: 94070.47, High: 94247.68, Low: 94070.47, Close: 94201.69
[2024-11-21 00:23:01] Open: 94233.52, High: 94378.17, Low: 94233.52, Close: 94305.37
[2024-11-21 00:24:05] Open: 94322.69, High: 94452.55, Low: 94322.69, Close: 94425.13
[2024-11-21 00:25:03] Open: 94380.35, High: 94404.66, Low: 94347.14, Close: 94347.14
[2024-11-21 00:26:01] Open: 94380.72, High: 94384.88, Low: 94289.10, Close: 94331.65
[2024-11-21 00:27:04] Open: 94332.42, High: 94332.42, Low: 94281.08, Close: 94287.19
[2024-11-21 00:28:02] Open: 94320.46, High: 94363.53, Low: 94310.80, Close: 94344.38
[2024-11-21 00:29:01] Open: 94344.38, High: 94355.55, Low: 94284.92, Close: 94284.92
[2024-11-21 00:30:04] Open: 94306.67, High: 94306.67, Low: 94243.78, Close: 94260.79
[2024-11-21 00:31:03] Open: 94299.05, High: 94337.49, Low: 94299.05, Close: 94313.88
[2024-11-21 00:32:01] Open: 94285.26, High: 94307.62, Low: 94256.64, Close: 94306.03
[2024-11-21 00:33:00] Open: 94320.40, High: 94414.98, Low: 94320.40, Close: 94414.98
[2024-11-21 00:34:03] Open: 94419.22, High: 94453.81, Low: 94403.77, Close: 94442.16
[2024-11-21 00:35:01] Open: 94463.85, High: 94481.56, Low: 94430.64, Close: 94459.38
[2024-11-21 00:36:00] Open: 94467.90, High: 94491.63, Low: 94467.90, Close: 94491.63
[2024-11-21 00:37:04] Open: 94515.58, High: 94575.23, Low: 94515.58, Close: 94562.15
[2024-11-21 00:38:02] Open: 94563.41, High: 94586.87, Low: 94509.00, Close: 94554.18
[2024-11-21 00:39:00] Open: 94546.07, High: 94581.14, Low: 94546.07, Close: 94580.99
[2024-11-21 00:40:04] Open: 94583.82, High: 94583.82, Low: 94490.77, Close: 94490.77
[2024-11-21 00:41:02] Open: 94509.01, High: 94535.91, Low: 94454.96, Close: 94454.96
[2024-11-21 00:42:01] Open: 94482.40, High: 94517.00, Low: 94439.26, Close: 94444.98
[2024-11-21 00:43:00] Open: 94497.60, High: 94557.44, Low: 94497.60, Close: 94549.48
[2024-11-21 00:44:03] Open: 94562.94, High: 94597.50, Low: 94562.94, Close: 94586.94
[2024-11-21 00:45:01] Open: 94587.02, High: 94608.77, Low: 94582.49, Close: 94596.31
[2024-11-21 00:46:00] Open: 94604.94, High: 94604.94, Low: 94548.49, Close: 94579.13
[2024-11-21 00:47:04] Open: 94584.25, High: 94584.25, Low: 94480.57, Close: 94498.54
[2024-11-21 00:48:02] Open: 94484.40, High: 94547.70, Low: 94484.40, Close: 94500.58
[2024-11-21 00:49:01] Open: 94500.01, High: 94514.35, Low: 94471.29, Close: 94473.39
[2024-11-21 00:50:05] Open: 94480.16, High: 94528.39, Low: 94466.30, Close: 94510.64
[2024-11-21 00:51:03] Open: 94510.66, High: 94529.55, Low: 94485.83, Close: 94503.05
[2024-11-21 00:52:01] Open: 94499.91, High: 94499.91, Low: 94477.96, Close: 94479.70
[2024-11-21 00:53:04] Open: 94488.13, High: 94501.21, Low: 94452.94, Close: 94452.94
[2024-11-21 00:54:02] Open: 94445.89, High: 94457.06, Low: 94442.05, Close: 94457.05
[2024-11-21 00:55:01] Open: 94436.10, High: 94457.57, Low: 94424.02, Close: 94457.57
[2024-11-21 00:56:05] Open: 94442.41, High: 94480.23, Low: 94442.41, Close: 94446.33
[2024-11-21 00:57:03] Open: 94448.53, High: 94490.43, Low: 94448.53, Close: 94486.98
[2024-11-21 00:58:01] Open: 94495.00, High: 94515.44, Low: 94488.81, Close: 94504.20
[2024-11-21 00:59:05] Open: 94527.44, High: 94527.44, Low: 94483.15, Close: 94514.58
[2024-11-21 01:00:03] Open: 94523.09, High: 94523.09, Low: 94454.05, Close: 94456.84
[2024-11-21 01:01:01] Open: 94464.69, High: 94483.23, Low: 94450.01, Close: 94450.01
[2024-11-21 01:02:04] Open: 94454.14, High: 94454.14, Low: 94428.59, Close: 94440.52
[2024-11-21 01:03:01] Open: 94420.83, High: 94449.50, Low: 94411.22, Close: 94419.96
[2024-11-21 01:04:04] Open: 94427.34, High: 94458.38, Low: 94427.34, Close: 94458.37
[2024-11-21 01:05:02] Open: 94460.73, High: 94492.77, Low: 94460.73, Close: 94492.77
[2024-11-21 01:06:00] Open: 94501.64, High: 94526.78, Low: 94462.06, Close: 94462.06
[2024-11-21 01:07:04] Open: 94473.37, High: 94473.37, Low: 94431.63, Close: 94451.57
[2024-11-21 01:08:03] Open: 94451.36, High: 94451.36, Low: 94410.57, Close: 94412.16
[2024-11-21 01:09:00] Open: 94413.19, High: 94450.50, Low: 94413.19, Close: 94431.04
[2024-11-21 01:10:04] Open: 94434.94, High: 94454.07, Low: 94431.20, Close: 94442.67
[2024-11-21 01:11:01] Open: 94434.34, High: 94434.36, Low: 94412.82, Close: 94426.76
[2024-11-21 01:12:00] Open: 94412.83, High: 94432.18, Low: 94412.83, Close: 94432.18
[2024-11-21 01:13:04] Open: 94430.83, High: 94452.89, Low: 94430.83, Close: 94450.53
[2024-11-21 01:14:02] Open: 94451.96, High: 94514.95, Low: 94450.70, Close: 94491.30
[2024-11-21 01:15:00] Open: 94497.20, High: 94497.20, Low: 94437.59, Close: 94437.59
[2024-11-21 01:16:03] Open: 94462.04, High: 94462.04, Low: 94409.14, Close: 94438.60
[2024-11-21 01:17:02] Open: 94444.05, High: 94573.08, Low: 94443.94, Close: 94573.08
[2024-11-21 01:18:00] Open: 94550.53, High: 94550.53, Low: 94450.40, Close: 94450.40
[2024-11-21 01:19:03] Open: 94440.81, High: 94440.81, Low: 94410.22, Close: 94410.22
[2024-11-21 01:20:01] Open: 94393.93, High: 94428.12, Low: 94371.22, Close: 94428.12
[2024-11-21 01:21:00] Open: 94467.58, High: 94482.19, Low: 94467.58, Close: 94468.65
[2024-11-21 01:22:03] Open: 94461.09, High: 94464.35, Low: 94441.73, Close: 94464.35
[2024-11-21 01:23:01] Open: 94470.03, High: 94470.03, Low: 94420.49, Close: 94420.77
[2024-11-21 01:24:05] Open: 94418.36, High: 94442.14, Low: 94418.36, Close: 94421.90
[2024-11-21 01:25:03] Open: 94419.47, High: 94451.70, Low: 94419.47, Close: 94451.70
[2024-11-21 01:26:02] Open: 94447.00, High: 94448.43, Low: 94439.06, Close: 94440.70
[2024-11-21 01:27:01] Open: 94440.65, High: 94440.66, Low: 94389.39, Close: 94396.74
[2024-11-21 01:28:00] Open: 94394.15, High: 94396.46, Low: 94321.38, Close: 94321.40
[2024-11-21 01:29:03] Open: 94321.39, High: 94321.39, Low: 94282.65, Close: 94282.65
[2024-11-21 01:30:01] Open: 94278.02, High: 94278.02, Low: 94186.11, Close: 94254.27
[2024-11-21 01:31:00] Open: 94090.47, High: 94176.89, Low: 94090.47, Close: 94144.69
[2024-11-21 01:32:03] Open: 94148.60, High: 94165.66, Low: 94083.76, Close: 94088.63
[2024-11-21 01:33:01] Open: 94092.91, High: 94202.16, Low: 94091.42, Close: 94127.79
[2024-11-21 01:34:05] Ошибка при запросе цены: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))
[2024-11-21 01:34:05] Open: 94138.73, High: 94276.11, Low: 94138.73, Close: 94276.11
[2024-11-21 01:35:03] Open: 94225.59, High: 94257.25, Low: 94200.01, Close: 94257.25
[2024-11-21 01:36:02] Open: 94303.51, High: 94312.86, Low: 94215.93, Close: 94247.46
[2024-11-21 01:37:00] Open: 94260.56, High: 94263.00, Low: 94203.90, Close: 94211.05
[2024-11-21 01:38:04] Open: 94205.00, High: 94205.00, Low: 94107.35, Close: 94131.78
[2024-11-21 01:39:02] Open: 94129.33, High: 94203.09, Low: 94117.10, Close: 94161.51
[2024-11-21 01:40:01] Open: 94165.69, High: 94226.71, Low: 94138.20, Close: 94226.71
[2024-11-21 01:41:04] Open: 94185.07, High: 94190.55, Low: 94085.67, Close: 94087.62
[2024-11-21 01:42:03] Open: 94088.36, High: 94138.82, Low: 94021.22, Close: 94129.96
[2024-11-21 01:43:01] Open: 94123.59, High: 94181.20, Low: 94119.35, Close: 94127.43
[2024-11-21 01:44:03] Open: 94127.94, High: 94165.37, Low: 94127.94, Close: 94154.67
[2024-11-21 01:45:01] Open: 94174.81, High: 94205.33, Low: 94174.81, Close: 94181.98
[2024-11-21 01:46:04] Open: 94154.25, High: 94154.25, Low: 94069.76, Close: 94069.76
[2024-11-21 01:47:02] Open: 94054.01, High: 94124.78, Low: 94054.01, Close: 94118.95
[2024-11-21 01:48:05] Open: 94100.22, High: 94118.97, Low: 94062.18, Close: 94096.65
[2024-11-21 01:49:02] Open: 94124.78, High: 94140.22, Low: 94124.78, Close: 94132.08
[2024-11-21 01:50:01] Open: 94132.08, High: 94239.90, Low: 94132.08, Close: 94239.90
[2024-11-21 01:51:04] Open: 94250.00, High: 94250.00, Low: 94190.13, Close: 94199.70
[2024-11-21 01:52:01] Open: 94204.87, High: 94287.25, Low: 94202.16, Close: 94287.25
[2024-11-21 01:53:04] Open: 94283.87, High: 94283.87, Low: 94233.78, Close: 94249.10
[2024-11-21 01:54:03] Open: 94241.24, High: 94293.96, Low: 94241.24, Close: 94291.82
[2024-11-21 01:55:00] Open: 94286.75, High: 94286.75, Low: 94260.62, Close: 94260.62
[2024-11-21 01:56:03] Open: 94250.26, High: 94254.26, Low: 94231.10, Close: 94231.10
[2024-11-21 01:57:01] Open: 94231.37, High: 94257.68, Low: 94230.42, Close: 94257.68
[2024-11-21 01:58:03] Open: 94256.59, High: 94261.53, Low: 94245.83, Close: 94261.53
[2024-11-21 01:59:01] Open: 94256.05, High: 94290.40, Low: 94256.05, Close: 94290.40
[2024-11-21 02:00:04] Open: 94285.67, High: 94285.67, Low: 94232.17, Close: 94244.27
[2024-11-21 02:01:02] Open: 94229.37, High: 94249.66, Low: 94201.95, Close: 94249.66
[2024-11-21 02:02:04] Open: 94253.34, High: 94289.47, Low: 94201.59, Close: 94201.59
[2024-11-21 02:03:01] Open: 94188.40, High: 94227.17, Low: 94115.72, Close: 94223.19
[2024-11-21 02:04:04] Open: 94219.65, High: 94236.93, Low: 94144.13, Close: 94229.62
[2024-11-21 02:05:01] Open: 94220.89, High: 94295.53, Low: 94220.87, Close: 94263.23
[2024-11-21 02:06:05] Open: 94248.06, High: 94261.62, Low: 94190.64, Close: 94207.12
[2024-11-21 02:07:02] Open: 94245.33, High: 94247.46, Low: 94186.75, Close: 94186.75
[2024-11-21 02:08:00] Open: 94172.23, High: 94210.04, Low: 94172.23, Close: 94202.45
[2024-11-21 02:09:03] Open: 94230.80, High: 94239.73, Low: 94199.47, Close: 94215.22
[2024-11-21 02:10:00] Open: 94204.84, High: 94247.50, Low: 94197.86, Close: 94197.86
[2024-11-21 02:11:00] Open: 94197.87, High: 94219.96, Low: 94178.64, Close: 94205.70
[2024-11-21 02:12:02] Open: 94193.85, High: 94206.30, Low: 94158.88, Close: 94167.62
[2024-11-21 02:13:00] Open: 94149.82, High: 94171.35, Low: 94086.05, Close: 94106.15
[2024-11-21 02:14:04] Open: 94097.44, High: 94169.05, Low: 94097.44, Close: 94169.05
[2024-11-21 02:15:01] Open: 94185.27, High: 94216.23, Low: 94140.46, Close: 94141.52
[2024-11-21 02:16:04] Open: 94182.61, High: 94182.61, Low: 94051.89, Close: 94051.89
[2024-11-21 02:17:02] Open: 94110.91, High: 94110.91, Low: 94055.75, Close: 94068.41
[2024-11-21 02:18:00] Open: 94071.89, High: 94107.58, Low: 94031.89, Close: 94107.58
[2024-11-21 02:19:04] Open: 94085.08, High: 94085.08, Low: 94021.74, Close: 94021.74
[2024-11-21 02:20:02] Open: 94022.50, High: 94046.41, Low: 93979.91, Close: 93979.91
[2024-11-21 02:21:04] Open: 93971.09, High: 94028.14, Low: 93971.09, Close: 94028.14
[2024-11-21 02:22:02] Open: 93990.05, High: 94009.05, Low: 93971.57, Close: 93986.15
[2024-11-21 02:23:05] Open: 93968.19, High: 93975.33, Low: 93946.79, Close: 93946.79
[2024-11-21 02:24:02] Open: 93942.31, High: 93980.01, Low: 93888.17, Close: 93896.44
[2024-11-21 02:25:01] Open: 93888.48, High: 93972.58, Low: 93858.96, Close: 93972.58
[2024-11-21 02:26:03] Open: 93985.95, High: 94015.41, Low: 93977.44, Close: 94015.39
[2024-11-21 02:27:00] Open: 94016.03, High: 94084.00, Low: 94016.03, Close: 94058.38
[2024-11-21 02:28:03] Open: 94052.67, High: 94068.81, Low: 94000.00, Close: 94000.00
[2024-11-21 02:29:01] Open: 93992.71, High: 94033.94, Low: 93992.71, Close: 94033.94
[2024-11-21 02:30:04] Open: 94024.65, High: 94072.28, Low: 94003.76, Close: 94068.62
[2024-11-21 02:31:02] Open: 94071.37, High: 94079.56, Low: 94046.38, Close: 94050.93
[2024-11-21 02:32:01] Open: 94058.13, High: 94100.27, Low: 94058.13, Close: 94100.27
[2024-11-21 02:33:04] Open: 94097.41, High: 94104.37, Low: 94050.86, Close: 94050.86
[2024-11-21 02:34:02] Open: 94038.69, High: 94038.70, Low: 93977.23, Close: 93988.51
[2024-11-21 02:35:05] Open: 93984.37, High: 94020.97, Low: 93984.36, Close: 94019.46
[2024-11-21 02:36:02] Open: 94011.86, High: 94011.86, Low: 93959.10, Close: 93985.01
[2024-11-21 02:37:01] Open: 93985.52, High: 94007.92, Low: 93976.31, Close: 94007.92
[2024-11-21 02:38:00] Open: 93989.38, High: 94008.47, Low: 93972.81, Close: 93982.00
[2024-11-21 02:39:02] Open: 94013.06, High: 94097.95, Low: 94013.06, Close: 94097.95
[2024-11-21 02:40:00] Open: 94112.77, High: 94179.89, Low: 94112.77, Close: 94154.72
[2024-11-21 02:41:02] Open: 94173.90, High: 94219.44, Low: 94173.90, Close: 94219.44
[2024-11-21 02:42:00] Open: 94220.17, High: 94236.67, Low: 94210.19, Close: 94236.67
[2024-11-21 02:43:03] Open: 94238.14, High: 94248.46, Low: 94200.22, Close: 94200.22
[2024-11-21 02:44:01] Open: 94200.86, High: 94200.86, Low: 94181.43, Close: 94199.36
[2024-11-21 02:45:03] Open: 94192.92, High: 94195.83, Low: 94156.64, Close: 94195.83
[2024-11-21 02:46:01] Open: 94198.01, High: 94224.60, Low: 94137.31, Close: 94150.98
[2024-11-21 02:47:03] Open: 94143.59, High: 94194.34, Low: 94143.59, Close: 94194.34
[2024-11-21 02:48:01] Open: 94194.34, High: 94244.14, Low: 94194.34, Close: 94233.74
[2024-11-21 02:49:04] Open: 94221.87, High: 94268.02, Low: 94221.87, Close: 94266.10
[2024-11-21 02:50:02] Open: 94265.71, High: 94265.71, Low: 94184.10, Close: 94194.58
[2024-11-21 02:51:04] Open: 94209.72, High: 94230.08, Low: 94167.44, Close: 94177.74
[2024-11-21 02:52:02] Open: 94187.32, High: 94190.13, Low: 94106.67, Close: 94112.25
[2024-11-21 02:53:04] Open: 94093.92, High: 94163.79, Low: 94093.92, Close: 94160.67
[2024-11-21 02:54:02] Open: 94156.71, High: 94258.03, Low: 94156.71, Close: 94248.08
[2024-11-21 02:55:04] Open: 94238.34, High: 94263.43, Low: 94234.34, Close: 94263.36
[2024-11-21 02:56:02] Open: 94279.89, High: 94290.12, Low: 94225.30, Close: 94239.96
[2024-11-21 02:57:00] Open: 94255.61, High: 94274.92, Low: 94223.11, Close: 94274.92
[2024-11-21 02:58:02] Open: 94332.59, High: 94365.51, Low: 94330.47, Close: 94353.91
[2024-11-21 02:59:05] Open: 94362.61, High: 94376.52, Low: 94350.14, Close: 94368.60
[2024-11-21 03:00:02] Open: 94359.03, High: 94398.98, Low: 94359.03, Close: 94398.98
[2024-11-21 03:01:05] Open: 94384.14, High: 94410.19, Low: 94350.78, Close: 94363.29
[2024-11-21 03:02:02] Open: 94359.71, High: 94359.71, Low: 94305.74, Close: 94309.89
[2024-11-21 03:03:00] Open: 94315.97, High: 94360.14, Low: 94299.94, Close: 94299.95
[2024-11-21 03:04:03] Open: 94303.35, High: 94345.28, Low: 94300.03, Close: 94338.73
[2024-11-21 03:05:00] Open: 94333.62, High: 94372.08, Low: 94311.46, Close: 94351.26
[2024-11-21 03:06:03] Open: 94351.15, High: 94360.54, Low: 94296.02, Close: 94303.41
[2024-11-21 03:07:01] Open: 94290.57, High: 94337.90, Low: 94285.25, Close: 94330.55
[2024-11-21 03:08:03] Open: 94322.13, High: 94379.66, Low: 94301.51, Close: 94379.66
[2024-11-21 03:09:01] Open: 94399.99, High: 94399.99, Low: 94332.37, Close: 94332.37
[2024-11-21 03:10:03] Open: 94320.61, High: 94376.74, Low: 94320.61, Close: 94368.83
[2024-11-21 03:11:00] Open: 94373.24, High: 94405.76, Low: 94352.15, Close: 94381.13
[2024-11-21 03:12:03] Open: 94381.06, High: 94432.43, Low: 94381.06, Close: 94432.43
[2024-11-21 03:13:00] Open: 94435.02, High: 94475.97, Low: 94435.02, Close: 94467.01
[2024-11-21 03:14:04] Open: 94462.96, High: 94475.97, Low: 94406.29, Close: 94456.36
[2024-11-21 03:15:03] Open: 94456.61, High: 94483.51, Low: 94435.28, Close: 94481.85
[2024-11-21 03:16:01] Open: 94486.40, High: 94489.99, Low: 94465.75, Close: 94473.72
[2024-11-21 03:17:04] Open: 94469.77, High: 94506.84, Low: 94440.90, Close: 94506.84
[2024-11-21 03:18:01] Open: 94502.12, High: 94539.93, Low: 94502.12, Close: 94539.93
[2024-11-21 03:19:03] Open: 94538.43, High: 94538.43, Low: 94444.12, Close: 94444.12
[2024-11-21 03:20:01] Open: 94461.07, High: 94467.71, Low: 94429.54, Close: 94466.13
[2024-11-21 03:21:03] Open: 94498.27, High: 94580.40, Low: 94498.27, Close: 94539.56
[2024-11-21 03:22:01] Open: 94560.64, High: 94583.05, Low: 94522.14, Close: 94581.55
[2024-11-21 03:23:04] Open: 94570.89, High: 94666.00, Low: 94570.89, Close: 94652.31
[2024-11-21 03:24:01] Open: 94661.63, High: 94672.30, Low: 94649.87, Close: 94671.99
[2024-11-21 03:25:04] Open: 94664.84, High: 94711.01, Low: 94664.84, Close: 94673.22
[2024-11-21 03:26:02] Open: 94709.44, High: 94783.21, Low: 94700.43, Close: 94774.01
[2024-11-21 03:27:00] Open: 94745.39, High: 94788.25, Low: 94745.39, Close: 94778.01
[2024-11-21 03:28:02] Open: 94770.63, High: 94839.69, Low: 94770.63, Close: 94806.70
[2024-11-21 03:29:00] Open: 94780.58, High: 94897.98, Low: 94769.34, Close: 94896.36
[2024-11-21 03:30:03] Open: 94910.22, High: 94951.17, Low: 94843.75, Close: 94906.55
[2024-11-21 03:31:00] Open: 94806.83, High: 94818.76, Low: 94731.66, Close: 94779.41
[2024-11-21 03:32:03] Open: 94825.90, High: 94825.90, Low: 94675.14, Close: 94749.24
[2024-11-21 03:33:01] Open: 94821.70, High: 94821.70, Low: 94743.57, Close: 94796.41
[2024-11-21 03:34:04] Open: 94760.84, High: 94800.08, Low: 94723.67, Close: 94800.08
[2024-11-21 03:35:01] Open: 94821.71, High: 94876.99, Low: 94800.21, Close: 94876.99
[2024-11-21 03:36:03] Open: 94871.29, High: 94903.29, Low: 94845.76, Close: 94845.76
[2024-11-21 03:37:01] Open: 94839.18, High: 94885.76, Low: 94820.80, Close: 94885.76
[2024-11-21 03:38:04] Open: 94884.19, High: 94904.55, Low: 94819.80, Close: 94845.29
[2024-11-21 03:39:03] Open: 94858.66, High: 94900.01, Low: 94828.18, Close: 94896.01
[2024-11-21 03:40:01] Open: 94884.87, High: 94923.10, Low: 94884.87, Close: 94908.98
[2024-11-21 03:41:04] Open: 94928.75, High: 94932.09, Low: 94889.03, Close: 94929.05
[2024-11-21 03:42:02] Open: 94947.57, High: 94978.34, Low: 94947.57, Close: 94962.51
[2024-11-21 03:43:00] Open: 94960.43, High: 94971.57, Low: 94923.64, Close: 94947.71
[2024-11-21 03:44:02] Open: 94960.81, High: 94982.83, Low: 94960.81, Close: 94982.83
[2024-11-21 03:45:00] Open: 94978.84, High: 94989.65, Low: 94958.91, Close: 94958.91
[2024-11-21 03:46:02] Open: 94956.64, High: 94999.99, Low: 94930.39, Close: 94942.22
[2024-11-21 03:47:00] Open: 94904.34, High: 94965.70, Low: 94870.03, Close: 94962.12
[2024-11-21 03:48:02] Open: 94957.55, High: 94994.24, Low: 94956.26, Close: 94981.23
[2024-11-21 03:49:00] Open: 94990.44, High: 94994.82, Low: 94948.43, Close: 94956.74
[2024-11-21 03:50:02] Open: 94972.91, High: 94995.00, Low: 94969.77, Close: 94973.62
[2024-11-21 03:51:00] Open: 94971.81, High: 94990.94, Low: 94927.07, Close: 94935.67
[2024-11-21 03:52:03] Open: 94935.68, High: 94961.03, Low: 94928.90, Close: 94938.30
[2024-11-21 03:53:00] Open: 94938.28, High: 94983.93, Low: 94938.28, Close: 94967.32
[2024-11-21 03:54:03] Open: 94967.66, High: 94967.66, Low: 94925.48, Close: 94925.48
[2024-11-21 03:55:01] Open: 94914.40, High: 94914.40, Low: 94863.92, Close: 94881.47
[2024-11-21 03:56:03] Open: 94888.41, High: 94888.41, Low: 94791.73, Close: 94791.73
[2024-11-21 03:57:01] Open: 94802.90, High: 94812.90, Low: 94781.32, Close: 94806.30
[2024-11-21 03:58:04] Open: 94767.25, High: 94813.52, Low: 94752.12, Close: 94757.07
[2024-11-21 03:59:01] Open: 94774.69, High: 94842.59, Low: 94774.69, Close: 94842.59
[2024-11-21 04:00:04] Open: 94830.01, High: 94838.87, Low: 94805.37, Close: 94810.89
[2024-11-21 04:01:02] Open: 94858.41, High: 94872.92, Low: 94785.08, Close: 94786.76
[2024-11-21 04:02:04] Open: 94764.60, High: 94836.81, Low: 94761.42, Close: 94761.42
[2024-11-21 04:03:02] Open: 94776.19, High: 94778.72, Low: 94719.24, Close: 94739.50
[2024-11-21 04:04:05] Open: 94737.81, High: 94743.83, Low: 94716.26, Close: 94736.53
[2024-11-21 04:05:03] Open: 94727.80, High: 94772.32, Low: 94724.73, Close: 94765.12
[2024-11-21 04:06:00] Open: 94762.59, High: 94839.51, Low: 94762.59, Close: 94812.88
